iter	Logloss
295	0.3692249407
296	0.3687968227
297	0.3683006069
298	0.3679833112
299	0.3676245989
300	0.3673545619
301	0.3669215611
302	0.3666444615
303	0.3662013463
304	0.3659820557
305	0.3653895787
306	0.3649141148
307	0.3645212882
308	0.3641964286
309	0.3638722447
310	0.3634368461
311	0.3630776106
312	0.3626827131
313	0.3622867475
314	0.3620072283
315	0.3616966466
316	0.3614600045
317	0.3611717878
318	0.3609135001
319	0.3605019924
320	0.3600154332
321	0.3595802961
322	0.3592173549
323	0.3588165937
324	0.3584538923
325	0.3581546021
326	0.3577433123
327	0.35690482
328	0.3565146528
329	0.3559912109
330	0.3557572937
331	0.3553022548
332	0.3548652867
333	0.3545172119
334	0.3543164062
335	0.3537657384
336	0.3534797015
337	0.3530628967
338	0.352872685
339	0.3526471383
340	0.3521594456
341	0.3518675886
342	0.3514944022
343	0.3511455863
344	0.3507797241
345	0.3503839983
346	0.3500217111
347	0.3497616577
348	0.3495411464
349	0.3491882978
350	0.3488073295
351	0.3483120292
352	0.3479837908
353	0.3477004569
354	0.3472978646
355	0.3469458008
356	0.3466245597
357	0.3460405404
358	0.3457400295
359	0.3452853176
360	0.3447278922
361	0.3443395996
362	0.3439722116
363	0.343580562
364	0.3433211408
365	0.3430450439
366	0.3426285444
367	0.342361799
368	0.3421173532
369	0.341880188
370	0.3416344779
371	0.3413703047
372	0.3409640939
373	0.3407205418
374	0.340118757
375	0.3397498866
376	0.3392012678
377	0.3389546858
378	0.3387073408
379	0.3384551348
380	0.3381978934
381	0.3378222656
382	0.3375892421
383	0.337229745
384	0.3367553711
385	0.3364425659
386	0.3361298261
387	0.3356915719
388	0.3353462001
389	0.334954616
390	0.3347110203
391	0.3344874573
392	0.3342223249
393	0.3339344134
394	0.3335523551
395	0.3330093166
396	0.3325687081
397	0.3322224426
398	0.3318202863
399	0.3315238299
400	0.3312130955
401	0.3307073103
402	0.3303954642
403	0.3300214495
404	0.3297881208
405	0.3295560564
406	0.3291845921
407	0.3287854876
408	0.3282553755
409	0.3279666356
410	0.3275410243
411	0.3271676854
412	0.3267699541
413	0.3265101406
414	0.3261186872
415	0.3259133039
416	0.3256793213
417	0.3254221453
418	0.3250968715
419	0.3246331351
420	0.3244741385
421	0.3242187936
422	0.3238979231
423	0.3234366717
424	0.3232582092
425	0.3227748762
426	0.3224286325
427	0.3221984427
428	0.3219150216
429	0.3214212472
430	0.3211887251
431	0.3208693368
432	0.3206530544
433	0.3203714207
434	0.3200729588
435	0.3198357282
436	0.3195695278
437	0.319102914
438	0.3189024135
439	0.3187225778
440	0.3184892709
441	0.318215659
442	0.3177077811
443	0.317351423
444	0.3172106934
445	0.316877267
446	0.3166059658
447	0.3162225342
448	0.3157879857
449	0.315324598
450	0.315032196
451	0.314720023
452	0.314500667
453	0.3142304775
454	0.3138769749
455	0.3136398969
456	0.3132862854
457	0.3129212734
458	0.3127373178
459	0.3124745178
460	0.3121516636
461	0.3119354466
462	0.3116188267
463	0.3111556571
464	0.3106889561
465	0.3103526742
466	0.310098877
467	0.3096722412
468	0.3091962106
469	0.3089945112
470	0.308654153
471	0.3084276036
472	0.3082962472
473	0.3079440744
474	0.3077803693
475	0.3076189096
476	0.3072944423
477	0.3067419216
478	0.3064308167
479	0.3061785235
480	0.3059538269
481	0.3055995396
482	0.3053049796
483	0.3050190081
484	0.3046990095
485	0.3044874791
486	0.3042988368
487	0.3039116996
488	0.303620867
489	0.3034264265
490	0.3031613159
491	0.3028897749
492	0.3027490234
493	0.3025885446
494	0.3023588344
495	0.3019822475
496	0.3017231097
497	0.3013912964
498	0.3011984689
499	0.3009524972
500	0.300801675
501	0.3007280622
502	0.300589229
503	0.3004289464
504	0.30005079
505	0.2998251561
506	0.2995648193
507	0.2991860526
508	0.2988553292
509	0.2983363342
510	0.2981239101
511	0.2978708104
512	0.2977153669
513	0.2973187692
514	0.2970926121
515	0.2968192182
516	0.2964855085
517	0.2963823591
518	0.296189924
519	0.2959077672
520	0.2956384277
521	0.2953947667
522	0.2951991054
523	0.2949432373
524	0.294616612
525	0.2943212019
526	0.2940938895
527	0.2937831334
528	0.2935777065
529	0.2934066336
530	0.2930127607
531	0.2926570783
532	0.2922518485
533	0.2920135498
534	0.2917805699
535	0.2915124948
536	0.291073434
537	0.2906398882
538	0.2904178728
539	0.2898795864
540	0.289679936
541	0.2894412885
542	0.2890916879
543	0.2887066214
544	0.2883563668
545	0.2880484009
546	0.2877912467
547	0.2876065935
548	0.2873195103
549	0.2870601109
550	0.2867593384
551	0.2864801461
552	0.2862852696
553	0.2859186663
554	0.2856228202
555	0.2854160418
556	0.2850845337
557	0.2847668675
558	0.2845104762
559	0.284031699
560	0.2838544355
561	0.2836794172
562	0.2834110805
563	0.2832070051
564	0.2830060904
565	0.2826654925
566	0.2824908229
567	0.2822276524
568	0.2820246451
569	0.281822052
570	0.2816414969
571	0.2813368007
572	0.2809217616
573	0.2807436262
574	0.2804417637
575	0.2802435303
576	0.2800924465
577	0.2798984201
578	0.2796707153
579	0.2794485038
580	0.2791567775
581	0.278924081
582	0.2785870797
583	0.2783122035
584	0.2781352888
585	0.2778999983
586	0.2776587568
587	0.2774093628
588	0.2771563285
589	0.2769142587
590	0.2767335728
591	0.2765658133
592	0.2764267622
593	0.2762585013
594	0.2760371617
595	0.2758872768
596	0.2756159755
597	0.275297917
598	0.2750613403
599	0.2748759242
600	0.2745452663
601	0.2742843628
602	0.2740005057
603	0.2738551985
604	0.2736612374
605	0.2735041155
606	0.2734272984
607	0.2731311907
608	0.272890625
609	0.2723175485
610	0.2720821708
611	0.2718854414
612	0.2717587498
613	0.2714315796
614	0.2711152867
615	0.2707293047
616	0.2704466466
617	0.2701957049
618	0.2697749111
619	0.2695210048
620	0.2692046683
621	0.2689723206
622	0.268634164
623	0.2683628191
624	0.2680287388
625	0.2678407506
626	0.2678198024
627	0.2676345825
628	0.2672632926
629	0.2669488307
630	0.2666617693
631	0.2664735631
632	0.2660113961
633	0.2657226127
634	0.2655987549
635	0.2653631374
636	0.2651026917
637	0.2648097011
638	0.2646587263
639	0.2642277309
640	0.2638776071
641	0.263569118
642	0.263153207
643	0.2628934152
644	0.262726484
645	0.2622966221
646	0.2619925799
647	0.2617207772
648	0.2615627834
649	0.2613927351
650	0.2612464687
651	0.2609667097
652	0.2607984488
653	0.2604432242
654	0.2601941354
655	0.259922093
656	0.2597471837
657	0.2596300398
658	0.2594598389
659	0.2592754255
660	0.2591729518
661	0.2588332694
662	0.2584149606
663	0.2581283133
664	0.257850102
665	0.257688555
666	0.257460131
667	0.2573509652
668	0.2572652326
669	0.257003261
670	0.2566776821
671	0.2564041356
672	0.2562049212
673	0.2558008248
674	0.255518995
675	0.2552892194
676	0.2549678476
677	0.2548619734
678	0.2545724487
679	0.2542099653
680	0.2540418788
681	0.2536608451
682	0.2534208025
683	0.2533357893
684	0.2531508963
685	0.2528550938
686	0.2526974705
687	0.2524385289
688	0.2521989223
689	0.2518714469
690	0.2516563198
691	0.2514179993
692	0.2510059902
693	0.2507087272
694	0.2504792568
695	0.2500966535
696	0.2498290144
697	0.2496452985
698	0.2494069563
699	0.2492165702
700	0.2489273071
701	0.2487544033
702	0.2485307966
703	0.248281141
704	0.2480962263
705	0.247807748
706	0.2476472691
707	0.2474140276
708	0.2471814401
709	0.2469751195
710	0.246731829
711	0.2464476885
712	0.2462643869
713	0.2461268398
714	0.245854841
715	0.2457080514
716	0.2454889788
717	0.2451422337
718	0.2448212978
719	0.2444955444
720	0.2443620954
721	0.2443594796
722	0.2440989903
723	0.2439321245
724	0.243694458
725	0.2434288897
726	0.243017164
727	0.24280753
728	0.2423266602
729	0.2420260402
730	0.241821507
731	0.2416070121
732	0.2413733782
733	0.2411277335
734	0.2409369114
735	0.2405724662
736	0.2403353446
737	0.2401640102
738	0.2398871722
739	0.2397029332
740	0.2394816371
741	0.2392753601
742	0.2389813668
743	0.2386889648
744	0.2383099801
745	0.2380562265
746	0.2378247506
747	0.2376703099
748	0.2374405779
749	0.2370797294
750	0.2368152945
751	0.2367071969
752	0.23647995
753	0.2362525504
754	0.2360683768
755	0.2358685739
756	0.2354838344
757	0.2352273124
758	0.2350177438
759	0.2348274013
760	0.2346657453
761	0.2344152614
762	0.2343084281
763	0.234124952
764	0.2340125384
765	0.2336706979
766	0.2335200718
767	0.2333000837
768	0.2330642482
769	0.2328266689
770	0.2326688494
771	0.2325094604
772	0.2323023333
773	0.2320074245
774	0.2317117092
775	0.2314679391
776	0.2312547084
777	0.2309559413
778	0.2306290545
779	0.2304030282
780	0.2302931867
781	0.2300845119
782	0.2299592808
783	0.2296883719
784	0.2295231846
785	0.2293017578
786	0.2290188163
787	0.2288228062
788	0.2286245292
789	0.2282761056
790	0.2280770874
791	0.2276874869
792	0.2273949323
793	0.2272565351
794	0.2269586182
795	0.2268248422
796	0.2266443525
797	0.2263906424
798	0.2262479728
799	0.2260428074
800	0.2257684762
801	0.2255529567
802	0.2252195958
803	0.2249864633
804	0.2247152274
805	0.2245597185
806	0.2242701503
807	0.2240108163
808	0.2237797764
809	0.2234177726
810	0.2231498718
811	0.2227589199
812	0.2224615479
813	0.2221732003
814	0.2219741603
815	0.2216758074
816	0.2214715576
817	0.2212196786
818	0.2208608573
819	0.2206409127
820	0.2203587341
821	0.2202117048
822	0.2200178964
823	0.2198603603
824	0.219636928
825	0.2194225202
826	0.2192530169
827	0.2191073608
828	0.2188973127
829	0.2186793736
830	0.21840962
831	0.2181942313
832	0.2179291861
833	0.2177450126
834	0.2175721305
835	0.2174183001
836	0.2172505624
837	0.2170516096
838	0.2168844604
839	0.2166785758
840	0.2164773342
841	0.2162593297
842	0.2160529654
843	0.2158431571
844	0.2155624172
845	0.215395922
846	0.2151679121
847	0.2148838806
848	0.2147418867
849	0.2145443508
850	0.2142868478
851	0.2140717425
852	0.2139148603
853	0.2137624686
854	0.2135086496
855	0.2133421108
856	0.2131934466
857	0.2129768372
858	0.2126611764
859	0.2124695042
860	0.2121767753
861	0.2118776158
862	0.2116824559
863	0.2115193176
864	0.211320016
865	0.2110513742
866	0.2108409337
867	0.2105966187
868	0.2103915405
869	0.2102475412
870	0.2100606428
871	0.2099090358
872	0.2096481105
873	0.2094584002
874	0.2093139212
875	0.209183742
876	0.2089884295
877	0.2088511004
878	0.2085498483
879	0.2083810861
880	0.2082023403
881	0.2079779925
882	0.2078430176
883	0.2076541574
884	0.207406747
885	0.2072913034
886	0.2071559361
887	0.2070519148
888	0.2068970598
889	0.2067652893
890	0.206517007
891	0.2063799395
892	0.2061647906
893	0.2060477121
894	0.2058942086
895	0.205727757
896	0.2055192348
897	0.2053907994
898	0.2052236067
899	0.2050427246
900	0.2048625183
901	0.2045648629
902	0.2044305856
903	0.2041716657
904	0.2039198739
905	0.2036816842
906	0.2034032331
907	0.2032348851
908	0.203046875
909	0.2028724888
910	0.2026926313
911	0.2025563267
912	0.2022843933
913	0.2021635001
914	0.2019520787
915	0.201678118
916	0.201499721
917	0.2012645612
918	0.201063276
919	0.2007839094
920	0.200538875
921	0.2003487723
922	0.2002324132
923	0.2001601519
924	0.2000296021
925	0.1998981585
926	0.1997644479
927	0.199619969
928	0.1994338553
929	0.1993320574
930	0.1991062273
931	0.1989531817
932	0.198737575
933	0.1985060992
934	0.1983284869
935	0.198054984
936	0.1977313232
937	0.1974405343
938	0.1973030962
939	0.1971186611
940	0.1969411795
941	0.1967586844
942	0.1966514369
943	0.1965268816
944	0.1963574655
945	0.1961954171
946	0.1960491725
947	0.1958808027
948	0.1956736973
949	0.1953635515
950	0.1951595633
951	0.1950415257
952	0.1948260716
953	0.1945717076
954	0.1942427063
955	0.1940320696
956	0.1938831002
957	0.1936481149
958	0.1935293579
959	0.1934029061
960	0.193160444
961	0.1930025155
962	0.1928077698
963	0.1926198905
964	0.1923948669
965	0.1920894732
966	0.1919832284
967	0.191826913
968	0.1916590663
969	0.1915740531
970	0.1914562116
971	0.1913593401
972	0.1912154715
973	0.1909363665
974	0.1907235718
975	0.1905509513
976	0.1903887068
977	0.1901766532
978	0.1899695478
979	0.1898019191
980	0.1897036743
981	0.1894852992
982	0.189239175
983	0.189114903
984	0.1889930289
985	0.1888147845
986	0.1887117876
987	0.18853108
988	0.1883109392
989	0.1881583078
990	0.1879878889
991	0.1877277047
992	0.1875924029
993	0.1873351179
994	0.1872213091
995	0.1870139858
996	0.1867424883
997	0.18661026
998	0.1864310128
999	0.1863238961
